year,master_chronology,SLC06B
1891,1.608797961,1.324170807
1892,0.916497764,0.201491581
1893,-0.463414465,-1.177526637
1894,0.434369258,-0.054278985
1895,-0.483887097,-0.64666912
1896,0.92917536,0.309478233
1897,0.996057031,0.717488506
1898,2.518587175,1.379183745
1899,2.233762478,3.322063321
1900,0.472580489,1.233541039
1901,1.370078567,2.81264167
1902,0.20384265,0.534976379
1903,1.148188018,0.373722163
1904,-0.568882513,-0.665500467
1905,1.295503669,0.150674715
1906,1.22150597,0.50269623
1907,1.453830522,0.689907092
1908,1.610268316,2.168810835
1909,1.014526818,2.149360795
1910,0.220376118,0.70776798
1911,0.37682398,0.313710924
1912,1.021001736,1.900248622
1913,0.775730253,0.768985212
1914,1.263161792,1.316330193
1915,1.96438629,1.587363309
1916,0.849454913,2.020186699
1917,1.261174016,0.840628331
1918,0.372976687,-0.154116011
1919,1.03886397,1.050536192
1920,1.203080543,1.428901652
1921,0.97078937,1.659777268
1922,1.217828959,0.750372761
1923,0.423085882,-0.192639502
1924,1.129040059,2.017971599
1925,-0.384784825,-0.697175591
1926,1.157506699,1.323854477
1927,0.739387821,0.562123532
1928,1.078395626,0.706894372
1929,1.134669251,1.127565673
1930,1.326300162,3.241943126
1931,1.503273518,1.496746734
1932,1.667121678,1.076850575
1933,1.211258364,0.512447342
1934,0.222623417,-0.044654241
1935,1.737457237,0.600533309
1936,1.389947873,0.939645709
1937,1.100413502,1.08046508
1938,0.757483382,1.373011143
1939,-0.28048678,-0.71132545
1940,1.175848093,1.92827408
1941,1.831355228,2.101822042
1942,1.512099481,2.504268894
1943,-0.551060841,-1.06985528
1944,1.70765237,2.783167454
1945,2.440298517,2.815139485
1946,1.183546783,1.911340923
1947,0.817412556,-0.633608738
1948,-0.168555294,-0.491684071
1949,1.39155525,1.30902821
1950,1.127726359,0.88007096
1951,-0.534977748,-1.56156761
1952,2.414411541,-0.493101228
1953,1.068542889,4.168953476
1954,-1.191439483,-1.558518809
1955,1.204943601,2.016723314
1956,-0.00689919,-1.223503136
1957,1.453338376,0.684410903
1958,1.660178993,2.201991045
1959,1.815880228,1.163318649
1960,1.022443231,2.305167309
1961,-0.315433166,-1.567301115
1962,0.672738607,2.22737715
1963,0.645637809,0.946242575
1964,1.788454439,2.217673707
1965,1.955570822,2.819450355
1966,1.440944197,0.107103969
1967,0.636867435,-0.17632072
1968,2.504691086,2.624722233
1969,0.912466836,2.143819342
1970,1.390533994,2.084873307
1971,-0.76629635,-1.571591639
1972,0.467088892,1.381405567
1973,1.802531364,2.250986774
1974,-0.590596122,-1.00839965
1975,1.421674581,0.535521291
1976,0.79552698,0.658664851
1977,0.165914221,0.272575688
1978,1.053714833,0.181356134
1979,2.228442173,2.112268912
1980,0.391139087,0.950486452
1981,1.078932885,0.830378931
1982,-0.579233955,0.48001213
1983,,1.119830173
1984,1.843935858,2.505729698
1985,1.868697029,1.765419333
1986,1.386232872,1.59168729
1987,1.858258773,1.814176265
1988,0.949349067,0.657646352
1989,0.369965685,0.367462496
1990,-0.189476411,-0.423003368
1991,1.446041777,0.996814753
1992,1.569043079,1.409192002
1993,1.389070448,1.799998851
1994,-0.278575557,-0.452016836
1995,1.41971508,1.823759236
