year,master_chronology,SLC02A
1780,1.4885024,NA
1781,0.41062662,NA
1782,-0.291773,NA
1783,1.38177596,NA
1784,2.12745041,NA
1785,2.01290169,NA
1786,0.9113422,NA
1787,0.62391176,NA
1788,0.41129349,NA
1789,0.78787343,NA
1790,-1.0655554,NA
1791,1.15800789,NA
1792,1.09982389,NA
1793,1.94278553,NA
1794,0.10950475,NA
1795,1.55318123,NA
1796,0.95282945,NA
1797,0.78039118,NA
1798,0.52573437,NA
1799,1.453157,NA
1800,1.56390075,NA
1801,0.88383368,NA
1802,1.68882975,NA
1803,0.60254853,NA
1804,2.04463417,NA
1805,0.90436038,NA
1806,-0.3294019,NA
1807,0.49244664,NA
1808,-0.0064888,NA
1809,1.33270282,NA
1810,1.77969428,1.434868013
1811,1.5396454,-0.013540574
1812,0.9735593,0.581346698
1813,0.79244063,-0.350112591
1814,0.2738758,-0.12912051
1815,2.15850908,1.688865432
1816,2.28206189,4.381403869
1817,1.38293722,5.221449844
1818,1.0880557,-0.401356278
1819,0.20795981,-0.721021447
1820,-0.2748426,-0.073696927
1821,1.02086512,1.977364396
1822,0.32979055,0.136624016
1823,0.54313582,0.108621281
1824,1.48662413,1.34574378
1825,1.0567311,1.281075744
1826,0.59467851,0.106868726
1827,1.09949739,0.425652344
1828,1.06684364,1.208084444
1829,0.325766,-0.451093794
1830,0.95347361,0.674166415
1831,1.35044297,1.412670536
1832,1.19365486,1.44765634
1833,1.93025973,2.122188551
1834,0.80209846,0.922143129
1835,1.37932635,1.374699072
1836,0.22155837,1.389121253
1837,1.77152905,2.364515809
1838,1.08235686,1.363539703
1839,2.08999633,1.139933104
1840,1.07440516,0.785963341
1841,-0.430468,-0.477394667
1842,-0.1102514,-0.294165528
1843,0.06852848,1.179381656
1844,1.01821553,1.421403949
1845,1.31392067,1.716550891
1846,1.61855335,1.433490612
1847,-0.6791819,-0.263974369
1848,0.5894996,0.410067705
1849,0.95217467,0.677206866
1850,1.58996733,1.360979536
1851,0.769886,0.570805408
1852,1.80648463,1.071012793
1853,1.13992948,1.007494988
1854,0.83608876,0.945549406
1855,0.58126879,0.450996896
1856,0.97348405,2.874251985
1857,1.09087747,1.86341558
1858,1.6955597,1.389623128
1859,1.13819515,1.050912121
1860,0.94143217,0.696187086
1861,1.16286766,0.89088216
1862,0.44930745,0.813022211
1863,-0.2501591,-0.295911395
1864,-0.3469789,-0.17007747
1865,0.83491187,1.210790559
1866,0.9143749,0.884700525
1867,1.2423786,1.637785668
1868,2.40829634,3.11730361
1869,1.59231896,1.992085397
1870,1.17019402,1.149173393
1871,1.21517486,0.457626912
1872,0.12333934,-0.861095806
1873,-0.0411771,0.124041078
1874,1.63542743,1.033631172
1875,1.74094955,2.287269997
1876,1.46773255,2.143166783
1877,1.48237415,1.470543998
1878,0.34432659,0.604625537
1879,0.49002865,0.070193561
1880,0.85630012,0.557527458
1881,-0.0945962,-1.177162811
1882,1.11953592,1.481383816
1883,0.94844387,0.802953114
1884,1.24329913,0.537523672
1885,1.70078112,2.099644177
1886,1.03822483,1.194351576
1887,0.8638879,1.316453279
1888,1.6215622,1.723556717
1889,1.78934977,2.707713234
1890,1.15613201,2.799445024
1891,1.60879796,1.703862925
1892,0.91649776,-0.072772475
1893,-0.4634145,-0.870986897
1894,0.43436926,-0.326924677
1895,-0.4838871,-0.987135735
1896,0.92917536,0.342757535
1897,0.99605703,0.752757197
1898,2.51858718,1.960872786
1899,2.23376248,2.054579531
1900,0.47258049,-0.206088489
1901,1.37007857,1.141045819
1902,0.20384265,0.977550347
1903,1.14818802,1.867287664
1904,-0.5688825,-0.186397211
1905,1.29550367,1.809362204
1906,1.22150597,1.074109731
1907,1.45383052,1.34928488
1908,1.61026832,1.985484552
1909,1.01452682,0.906929325
1910,0.22037612,0.342345079
1911,0.37682398,1.322885877
1912,1.02100174,1.230189525
1913,0.77573025,0.830638219
1914,1.26316179,1.06959881
1915,1.96438629,1.096894006
1916,0.84945491,1.57257745
1917,1.26117402,1.026788388
1918,0.37297669,-0.025736614
1919,1.03886397,1.092459964
1920,1.20308054,2.455171341
1921,0.97078937,0.460037075
1922,1.21782896,1.318647822
1923,0.42308588,0.114088761
1924,1.12904006,1.711545107
1925,-0.3847848,-0.752076039
1926,1.1575067,0.392958573
1927,0.73938782,0.662189799
1928,1.07839563,0.79422677
1929,1.13466925,0.535419571
1930,1.32630016,2.006672017
1931,1.50327352,0.637735348
1932,1.66712168,4.372009508
1933,1.21125836,0.858765473
1934,0.22262342,0.763683968
1935,1.73745724,1.010057403
1936,1.38994787,1.192671031
1937,1.1004135,1.058057431
1938,0.75748338,0.654612204
1939,-0.2804868,-0.165782489
1940,1.17584809,1.15891399
1941,1.83135523,0.882928258
1942,1.51209948,1.202964494
1943,-0.5510608,-0.658144252
1944,1.70765237,0.868692617
1945,2.44029852,3.235283028
1946,1.18354678,1.762216921
1947,0.81741256,0.179477865
1948,-0.1685553,-0.374718245
1949,1.39155525,1.14447455
1950,1.12772636,2.543064751
1951,-0.5349777,-0.28057777
1952,2.41441154,1.417856314
1953,1.06854289,1.290961692
1954,-1.1914395,-0.821318336
1955,1.2049436,1.341327849
1956,-0.0068992,0.43598702
1957,1.45333838,1.182979826
1958,1.66017899,1.989767554
1959,1.81588023,1.989148026
1960,1.02244323,1.391976086
1961,-0.3154332,-0.396975813
1962,0.67273861,0.764653606
1963,0.64563781,0.680412362
1964,1.78845444,1.203642534
1965,1.95557082,1.390046914
1966,1.4409442,0.974530776
1967,0.63686744,1.454530205
1968,2.50469109,2.204733767
1969,0.91246684,0.352447216
1970,1.39053399,2.306992989
1971,-0.7662964,0.454038132
1972,0.46708889,0.069633114
1973,1.80253136,1.840943912
1974,-0.5905961,0.611539766
1975,1.42167458,1.088336366
1976,0.79552698,0.715001423
1977,0.16591422,-0.596487666
1978,1.05371483,1.745533481
1979,2.22844217,0.964746455
1980,0.39113909,0.283842013
1981,1.07893289,2.684421607
1982,-0.579234,-0.224564675
1983,1.05850647,0.104163398
1984,1.84393586,2.455951804
1985,1.86869703,1.407818061
1986,1.38623287,2.301941341
1987,1.85825877,0.715679673
1988,0.94934907,0.411728809
1989,0.36996569,0.318289857
1990,-0.1894764,0.706061595
1991,1.44604178,2.259641556
1992,1.56904308,1.884882232
1993,1.38907045,0.507322834
1994,-0.2785756,-0.632596571
1995,1.41971508,1.747377394
