year,master_chronology,SLC07A
1887,0.863887903,0.303944585
1888,1.621562201,2.085735004
1889,1.789349772,2.764762102
1890,1.15613201,3.767984779
1891,1.608797961,2.388032473
1892,0.916497764,0.379924526
1893,-0.463414465,-1.908419834
1894,0.434369258,-1.408001351
1895,-0.483887097,-0.453427172
1896,0.92917536,0.456840304
1897,0.996057031,0.340661855
1898,2.518587175,1.742750251
1899,2.233762478,3.415870115
1900,0.472580489,0.050401156
1901,1.370078567,4.107058866
1902,0.20384265,0.493346745
1903,1.148188018,1.029939556
1904,-0.568882513,-0.415001994
1905,1.295503669,0.473174062
1906,1.22150597,0.960050917
1907,1.453830522,0.268976555
1908,1.610268316,1.838308084
1909,1.014526818,1.636300928
1910,0.220376118,0.340322597
1911,0.37682398,-0.234174938
1912,1.021001736,2.325791556
1913,0.775730253,1.51858964
1914,1.263161792,1.196655633
1915,1.96438629,1.719268297
1916,0.849454913,1.457114965
1917,1.261174016,1.195193539
1918,0.372976687,-0.410026646
1919,1.03886397,1.402378976
1920,1.203080543,0.886833592
1921,0.97078937,-0.033512893
1922,1.217828959,1.806241263
1923,0.423085882,1.53070829
1924,1.129040059,1.178743416
1925,-0.384784825,-0.572755452
1926,1.157506699,1.183209719
1927,0.739387821,0.124129044
1928,1.078395626,1.671109902
1929,1.134669251,0.778399899
1930,1.326300162,1.09761219
1931,1.503273518,2.038600261
1932,1.667121678,3.594389118
1933,1.211258364,1.646322381
1934,0.222623417,-0.423760054
1935,1.737457237,0.976849727
1936,1.389947873,0.765082382
1937,1.100413502,0.210436276
1938,0.757483382,0.837579555
1939,-0.28048678,-1.517804324
1940,1.175848093,0.527732083
1941,1.831355228,2.15876261
1942,1.512099481,1.90306569
1943,-0.551060841,0.049304482
1944,1.70765237,1.598648873
1945,2.440298517,1.635851363
1946,1.183546783,2.268648641
1947,0.817412556,1.382805022
1948,-0.168555294,-0.436284878
1949,1.39155525,0.298729008
1950,1.127726359,1.903818883
1951,-0.534977748,0.32549811
1952,2.414411541,1.11267561
1953,1.068542889,1.238716449
1954,-1.191439483,-1.405560885
1955,1.204943601,1.995478359
1956,-0.00689919,1.477459706
1957,1.453338376,0.286394851
1958,1.660178993,1.423683048
1959,1.815880228,2.067324106
1960,1.022443231,1.996551642
1961,-0.315433166,0.918218972
1962,0.672738607,0.781924207
1963,0.645637809,0.189737525
1964,1.788454439,0.984363136
1965,1.955570822,1.024909911
1966,1.440944197,0.858429137
1967,0.636867435,1.021218319
1968,2.504691086,1.819186363
1969,0.912466836,0.642045066
1970,1.390533994,1.491993757
1971,-0.76629635,0.232277049
1972,0.467088892,0.42238131
1973,1.802531364,1.144652505
1974,-0.590596122,1.338494065
1975,1.421674581,2.178144598
1976,0.79552698,1.973373524
1977,0.165914221,0.360426719
1978,1.053714833,-0.036425613
1979,2.228442173,1.545247449
1980,0.391139087,1.067895343
1981,1.078932885,1.606945155
1982,-0.579233955,0.502388934
1983,1.058506471,1.064178148
1984,1.843935858,0.79864282
1985,1.868697029,1.270296966
1986,1.386232872,0.667051319
1987,1.858258773,1.854633039
1988,0.949349067,0.970294791
1989,0.369965685,0.310651941
1990,-0.189476411,-0.567011805
1991,1.446041777,0.569248281
1992,1.569043079,2.246547926
1993,1.389070448,1.99088079
1994,-0.278575557,0.08834228
1995,1.41971508,1.623496799
