year,master_chronology1,61258
1820,0.645981659,NA
1821,2.942217852,NA
1822,2.75264502,NA
1823,0.917209952,NA
1824,-0.210874692,NA
1825,1.745755155,NA
1826,-0.172631186,NA
1827,0.980416614,NA
1828,-0.420546576,NA
1829,0.131875335,NA
1830,0.288098283,NA
1831,1.833300733,NA
1832,1.085733135,NA
1833,0.568703851,NA
1834,-0.037264171,NA
1835,0.734146467,NA
1836,1.967042774,NA
1837,1.719491148,NA
1838,1.685782805,NA
1839,1.550199583,NA
1840,1.518153001,NA
1841,0.570602826,NA
1842,0.807559932,NA
1843,1.145036328,NA
1844,0.749809829,NA
1845,0.074664241,NA
1846,1.175104022,NA
1847,0.31221595,NA
1848,1.545812158,NA
1849,0.085250442,NA
1850,2.997657138,NA
1851,1.287979499,NA
1852,0.310165488,NA
1853,0.875009062,NA
1854,1.041875297,NA
1855,2.068538726,NA
1856,-0.322828673,NA
1857,2.116735801,NA
1858,1.195145575,NA
1859,-0.218503672,NA
1860,0.40276155,NA
1861,1.643342122,NA
1862,1.609366366,NA
1863,1.500175899,NA
1864,0.393717317,NA
1865,0.578729901,NA
1866,-0.179047791,NA
1867,-0.148462396,NA
1868,2.359457968,NA
1869,-0.036382958,NA
1870,1.265109919,NA
1871,1.899202286,NA
1872,0.474826267,NA
1873,2.081072407,NA
1874,0.241317193,NA
1875,0.129034474,NA
1876,2.976488874,NA
1877,1.314705823,NA
1878,2.516500105,NA
1879,0.530326644,NA
1880,-0.55139887,NA
1881,-0.116165849,NA
1882,0.127339895,NA
1883,0.880928288,NA
1884,1.2699743,NA
1885,1.646252708,NA
1886,0.531051837,NA
1887,0.796404983,NA
1888,2.596028926,NA
1889,0.709881278,NA
1890,2.12737023,NA
1891,0.974363606,NA
1892,0.487492876,NA
1893,1.37911813,NA
1894,-0.184703928,NA
1895,0.926756116,NA
1896,1.661755038,NA
1897,0.325316343,NA
1898,0.314076399,NA
1899,0.463159706,NA
1900,-0.028600042,NA
1901,0.769152804,NA
1902,0.94141606,NA
1903,1.094038005,NA
1904,1.374255654,NA
1905,1.509807829,NA
1906,1.124032923,NA
1907,1.411399878,NA
1908,3.471788164,NA
1909,0.466035711,NA
1910,-0.230093767,NA
1911,0.116726853,NA
1912,1.050930805,NA
1913,2.657789773,NA
1914,-0.335865016,NA
1915,-0.408896173,NA
1916,0.998348131,NA
1917,0.307621218,NA
1918,0.513873186,NA
1919,1.063506784,NA
1920,-0.188803439,NA
1921,2.008807641,NA
1922,1.277266822,NA
1923,0.877278741,NA
1924,1.55634799,NA
1925,2.795451533,NA
1926,0.189026467,NA
1927,1.707422686,NA
1928,1.541408566,NA
1929,1.446754578,NA
1930,-0.077984759,NA
1931,0.83843857,NA
1932,-0.089105839,NA
1933,1.587675423,NA
1934,0.276655719,NA
1935,0.145112558,NA
1936,1.046589149,NA
1937,2.174904848,NA
1938,0.842435048,NA
1939,1.258658818,NA
1940,1.368880999,0.308936361
1941,0.69863438,1.924613236
1942,0.830886393,-0.10128158
1943,-0.00820425,2.605036373
1944,0.534273942,1.699304928
1945,0.597156932,0.027098646
1946,2.161667766,1.589876781
1947,2.415307112,-1.040348953
1948,0.969133699,1.647385572
1949,0.501145021,0.193615986
1950,1.914125507,2.077371192
1951,0.157856264,0.417491288
1952,0.994870381,1.066602921
1953,0.27149899,1.159475782
1954,1.226489039,1.875791299
1955,1.597437024,2.766291561
1956,1.475668069,0.952201573
1957,0.509919073,0.878987199
1958,0.17176143,-0.120534355
1959,2.878813758,1.217958502
1960,1.53605392,1.136609853
1961,0.58913451,0.392856071
1962,0.282591306,0.528763754
1963,-0.177122377,-0.085731667
1964,1.452272042,1.636681547
1965,-0.189524253,-0.162991857
1966,0.762222409,0.528016274
1967,0.299306232,-0.008160357
1968,0.855830851,1.068843085
1969,2.643632999,3.384425774
1970,2.528113969,3.28449957
1971,0.534313446,0.463093981
1972,2.25967243,2.244486808
1973,1.26976055,1.252374264
1974,-0.174321338,-0.204861428
1975,0.7574617,-0.191449135
1976,1.88252025,1.10937831
1977,-0.093678678,1.293770111
1978,0.900529967,0.438397517
1979,-0.303256613,-0.281501701
1980,0.642253076,0.256556827
1981,0.361474848,0.304038346
1982,0.372973326,0.749478693
1983,0.806538715,0.649032066
1984,2.766661367,2.870756579
1985,2.254032845,2.898839718
1986,1.282305812,1.817199589
1987,0.104664617,0.791394864
1988,0.166462045,-0.273649549
1989,1.394677935,0.819812882
1990,1.20175918,1.013159173
1991,0.810010639,1.1372591
1992,3.20048871,3.035957683
1993,1.00000635,1.348244921
1994,0.051581377,-0.676298954
1995,0.389166981,0.271964632
1996,1.475974643,1.081011848
1997,0.185010428,0.052730579
1998,1.322578743,1.43834443
1999,0.971332156,0.425303744
2000,1.034463934,0.753895828
2001,1.657925393,1.605914626
2002,1.434834976,1.655677293
2003,0.682094776,NA
2004,0.214842489,NA
2005,1.269458772,NA
