year,master_chronology,SLC06A
1891,1.7757291,2.071622976
1892,0.362353034,0.423535599
1893,-0.734506802,-1.599830916
1894,0.216693512,0.557251858
1895,-0.197451161,-0.533933195
1896,0.904732988,0.332658898
1897,1.123053964,0.945584969
1898,2.386359645,1.441810401
1899,2.042487808,2.051040682
1900,0.616589862,0.716434989
1901,1.020978421,2.221515979
1902,0.071805527,-0.480063183
1903,1.178792732,0.366727333
1904,-0.745138868,-0.668216131
1905,1.197805194,1.235171916
1906,1.10940362,2.170009422
1907,1.426087773,1.90864654
1908,1.748460419,2.604952988
1909,1.174794915,2.666801197
1910,0.125567498,1.129770604
1911,0.711881934,-0.168214269
1912,1.27132117,0.108868113
1913,0.691233919,1.004156318
1914,1.382665225,0.619920614
1915,1.732319519,1.487025987
1916,0.893143726,0.33785714
1917,1.049950403,1.5046122
1918,0.224476759,-0.641734971
1919,0.893478456,0.824958892
1920,1.378306981,0.731794077
1921,0.900440884,1.942477484
1922,1.408590281,2.195917751
1923,0.565047162,-0.054904069
1924,1.191331802,0.892844921
1925,-0.58347509,-1.913976536
1926,0.851354918,2.616191768
1927,0.717811486,0.562123744
1928,0.967880783,4.093665638
1929,1.135879111,1.372835774
1930,1.559856895,0.759633861
1931,1.131062812,1.347578338
1932,1.994332073,1.390941655
1933,1.101050595,1.139525985
1934,0.379215038,-0.000551006
1935,1.705598117,0.534584594
1936,1.607912239,0.888031526
1937,1.058099801,0.959546139
1938,0.895420436,1.106074769
1939,-0.183998344,-1.114265409
1940,1.268929541,1.824579319
1941,1.558093524,1.591978087
1942,1.317537453,2.055409239
1943,-0.364800898,-1.179957971
1944,1.739215748,2.270794231
1945,2.049311194,2.141038009
1946,0.941737657,1.994854919
1947,0.915340876,0.278693661
1948,-0.089891694,0.462406995
1949,1.137755848,1.139477316
1950,1.650919985,2.528031235
1951,-0.100958498,-0.356841707
1952,2.210243604,2.838130929
1953,1.141828302,0.829459609
1954,-1.117592305,-1.903702172
1955,1.423155646,1.12755191
1956,-0.012838633,-0.209044462
1957,1.529371717,0.254181667
1958,1.798501595,1.132949175
1959,1.67749332,1.251074212
1960,1.062148523,2.722443675
1961,0.035677048,-1.11593258
1962,0.677321915,1.245015892
1963,0.638175174,0.736607637
1964,1.671288978,1.772218236
1965,1.900369556,1.75658031
1966,1.15216592,0.740975915
1967,0.649502574,0.160533515
1968,2.526745791,2.560575694
1969,1.069919454,3.498361907
1970,1.430553628,1.613100361
1971,-0.455164877,-0.140847993
1972,0.366841352,0.368234445
1973,1.465859227,1.776430987
1974,-0.77702268,-1.437345668
1975,1.739155678,0.454249382
1976,0.905693344,0.219472183
1977,0.367188309,0.24902427
1978,0.930551558,1.158754529
1979,1.899309126,2.130094681
1980,0.182984535,2.443855899
1981,1.345804851,0.930209711
1982,-0.388838426,1.063234277
1983,0.912858616,0.31737359
1984,1.757336179,0.55279609
1985,1.793745542,1.567890786
1986,1.312615551,1.00459053
1987,1.743339738,2.188812636
1988,1.006782686,1.387158002
1989,0.449418745,0.572764409
1990,-0.192470753,0.235986221
1991,1.452269704,0.5463582
1992,1.510470846,1.213631716
1993,1.39948708,1.927464856
1994,-0.236549107,-0.046800824
1995,1.370314915,1.612223818
