year,master_chronology,SLC07A
1887,1.174954371,0.303944585
1888,1.745608336,2.085735004
1889,1.604009519,2.764762102
1890,1.228487115,3.767984779
1891,1.7757291,2.388032473
1892,0.362353034,0.379924526
1893,-0.734506802,-1.908419834
1894,0.216693512,-1.408001351
1895,-0.197451161,-0.453427172
1896,0.904732988,0.456840304
1897,1.123053964,0.340661855
1898,2.386359645,1.742750251
1899,2.042487808,3.415870115
1900,0.616589862,0.050401156
1901,1.020978421,4.107058866
1902,0.071805527,0.493346745
1903,1.178792732,1.029939556
1904,-0.745138868,-0.415001994
1905,1.197805194,0.473174062
1906,1.10940362,0.960050917
1907,1.426087773,0.268976555
1908,1.748460419,1.838308084
1909,1.174794915,1.636300928
1910,0.125567498,0.340322597
1911,0.711881934,-0.234174938
1912,1.27132117,2.325791556
1913,0.691233919,1.51858964
1914,1.382665225,1.196655633
1915,1.732319519,1.719268297
1916,0.893143726,1.457114965
1917,1.049950403,1.195193539
1918,0.224476759,-0.410026646
1919,0.893478456,1.402378976
1920,1.378306981,0.886833592
1921,0.900440884,-0.033512893
1922,1.408590281,1.806241263
1923,0.565047162,1.53070829
1924,1.191331802,1.178743416
1925,-0.58347509,-0.572755452
1926,0.851354918,1.183209719
1927,0.717811486,0.124129044
1928,0.967880783,1.671109902
1929,1.135879111,0.778399899
1930,1.559856895,1.09761219
1931,1.131062812,2.038600261
1932,1.994332073,3.594389118
1933,1.101050595,1.646322381
1934,0.379215038,-0.423760054
1935,1.705598117,0.976849727
1936,1.607912239,0.765082382
1937,1.058099801,0.210436276
1938,0.895420436,0.837579555
1939,-0.183998344,-1.517804324
1940,1.268929541,0.527732083
1941,1.558093524,2.15876261
1942,1.317537453,1.90306569
1943,-0.364800898,0.049304482
1944,1.739215748,1.598648873
1945,2.049311194,1.635851363
1946,0.941737657,2.268648641
1947,0.915340876,1.382805022
1948,-0.089891694,-0.436284878
1949,1.137755848,0.298729008
1950,1.650919985,1.903818883
1951,-0.100958498,0.32549811
1952,2.210243604,1.11267561
1953,1.141828302,1.238716449
1954,-1.117592305,-1.405560885
1955,1.423155646,1.995478359
1956,-0.012838633,1.477459706
1957,1.529371717,0.286394851
1958,1.798501595,1.423683048
1959,1.67749332,2.067324106
1960,1.062148523,1.996551642
1961,0.035677048,0.918218972
1962,0.677321915,0.781924207
1963,0.638175174,0.189737525
1964,1.671288978,0.984363136
1965,1.900369556,1.024909911
1966,1.15216592,0.858429137
1967,0.649502574,1.021218319
1968,2.526745791,1.819186363
1969,1.069919454,0.642045066
1970,1.430553628,1.491993757
1971,-0.455164877,0.232277049
1972,0.366841352,0.42238131
1973,1.465859227,1.144652505
1974,-0.77702268,1.338494065
1975,1.739155678,2.178144598
1976,0.905693344,1.973373524
1977,0.367188309,0.360426719
1978,0.930551558,-0.036425613
1979,1.899309126,1.545247449
1980,0.182984535,1.067895343
1981,1.345804851,1.606945155
1982,-0.388838426,0.502388934
1983,0.912858616,1.064178148
1984,1.757336179,0.79864282
1985,1.793745542,1.270296966
1986,1.312615551,0.667051319
1987,1.743339738,1.854633039
1988,1.006782686,0.970294791
1989,0.449418745,0.310651941
1990,-0.192470753,-0.567011805
1991,1.452269704,0.569248281
1992,1.510470846,2.246547926
1993,1.39948708,1.99088079
1994,-0.236549107,0.08834228
1995,1.370314915,1.623496799
