year,master_chronology,SLC06B
1891,1.7757291,1.324170807
1892,0.362353034,0.201491581
1893,-0.734506802,-1.177526637
1894,0.216693512,-0.054278985
1895,-0.197451161,-0.64666912
1896,0.904732988,0.309478233
1897,1.123053964,0.717488506
1898,2.386359645,1.379183745
1899,2.042487808,3.322063321
1900,0.616589862,1.233541039
1901,1.020978421,2.81264167
1902,0.071805527,0.534976379
1903,1.178792732,0.373722163
1904,-0.745138868,-0.665500467
1905,1.197805194,0.150674715
1906,1.10940362,0.50269623
1907,1.426087773,0.689907092
1908,1.748460419,2.168810835
1909,1.174794915,2.149360795
1910,0.125567498,0.70776798
1911,0.711881934,0.313710924
1912,1.27132117,1.900248622
1913,0.691233919,0.768985212
1914,1.382665225,1.316330193
1915,1.732319519,1.587363309
1916,0.893143726,2.020186699
1917,1.049950403,0.840628331
1918,0.224476759,-0.154116011
1919,0.893478456,1.050536192
1920,1.378306981,1.428901652
1921,0.900440884,1.659777268
1922,1.408590281,0.750372761
1923,0.565047162,-0.192639502
1924,1.191331802,2.017971599
1925,-0.58347509,-0.697175591
1926,0.851354918,1.323854477
1927,0.717811486,0.562123532
1928,0.967880783,0.706894372
1929,1.135879111,1.127565673
1930,1.559856895,3.241943126
1931,1.131062812,1.496746734
1932,1.994332073,1.076850575
1933,1.101050595,0.512447342
1934,0.379215038,-0.044654241
1935,1.705598117,0.600533309
1936,1.607912239,0.939645709
1937,1.058099801,1.08046508
1938,0.895420436,1.373011143
1939,-0.183998344,-0.71132545
1940,1.268929541,1.92827408
1941,1.558093524,2.101822042
1942,1.317537453,2.504268894
1943,-0.364800898,-1.06985528
1944,1.739215748,2.783167454
1945,2.049311194,2.815139485
1946,0.941737657,1.911340923
1947,0.915340876,-0.633608738
1948,-0.089891694,-0.491684071
1949,1.137755848,1.30902821
1950,1.650919985,0.88007096
1951,-0.100958498,-1.56156761
1952,2.210243604,-0.493101228
1953,1.141828302,4.168953476
1954,-1.117592305,-1.558518809
1955,1.423155646,2.016723314
1956,-0.012838633,-1.223503136
1957,1.529371717,0.684410903
1958,1.798501595,2.201991045
1959,1.67749332,1.163318649
1960,1.062148523,2.305167309
1961,0.035677048,-1.567301115
1962,0.677321915,2.22737715
1963,0.638175174,0.946242575
1964,1.671288978,2.217673707
1965,1.900369556,2.819450355
1966,1.15216592,0.107103969
1967,0.649502574,-0.17632072
1968,2.526745791,2.624722233
1969,1.069919454,2.143819342
1970,1.430553628,2.084873307
1971,-0.455164877,-1.571591639
1972,0.366841352,1.381405567
1973,1.465859227,2.250986774
1974,-0.77702268,-1.00839965
1975,1.739155678,0.535521291
1976,0.905693344,0.658664851
1977,0.367188309,0.272575688
1978,0.930551558,0.181356134
1979,1.899309126,2.112268912
1980,0.182984535,0.950486452
1981,1.345804851,0.830378931
1982,-0.388838426,0.48001213
1983,0.912858616,1.119830173
1984,1.757336179,2.505729698
1985,1.793745542,1.765419333
1986,1.312615551,1.59168729
1987,1.743339738,1.814176265
1988,1.006782686,0.657646352
1989,0.449418745,0.367462496
1990,-0.192470753,-0.423003368
1991,1.452269704,0.996814753
1992,1.510470846,1.409192002
1993,1.39948708,1.799998851
1994,-0.236549107,-0.452016836
1995,1.370314915,1.823759236
