year,master_chronology,SLC07B
1910,0.220376118,0.290035288
1911,0.37682398,0.101739119
1912,1.021001736,1.487543962
1913,0.775730253,1.43038544
1914,1.263161792,0.6977246
1915,1.96438629,1.603755082
1916,0.849454913,1.256391304
1917,1.261174016,2.150554905
1918,0.372976687,0.025408687
1919,1.03886397,1.053218828
1920,1.203080543,1.528292882
1921,0.97078937,0.655324266
1922,1.217828959,1.271614507
1923,0.423085882,0.262516505
1924,1.129040059,1.009945025
1925,-0.384784825,-0.115019816
1926,1.157506699,1.595791881
1927,0.739387821,0.230721603
1928,1.078395626,0.642435244
1929,1.134669251,0.638465288
1930,1.326300162,1.383126389
1931,1.503273518,0.955817966
1932,1.667121678,3.492760892
1933,1.211258364,1.548009851
1934,0.222623417,-0.389408643
1935,1.737457237,1.983195863
1936,1.389947873,1.793670281
1937,1.100413502,1.46300402
1938,0.757483382,0.368735608
1939,-0.28048678,-1.471540636
1940,1.175848093,0.967772517
1941,1.831355228,1.181573329
1942,1.512099481,1.70044877
1943,-0.551060841,-0.826521151
1944,1.70765237,1.127029165
1945,2.440298517,3.299078012
1946,1.183546783,1.838099744
1947,0.817412556,0.657348183
1948,-0.168555294,-1.3301998
1949,1.39155525,1.930923015
1950,1.127726359,2.416513406
1951,-0.534977748,-1.793804995
1952,2.414411541,2.897062425
1953,1.068542889,1.884673746
1954,-1.191439483,-0.870315694
1955,1.204943601,2.354444875
1956,-0.00689919,-0.593096431
1957,1.453338376,0.227755171
1958,1.660178993,1.475122418
1959,1.815880228,1.105061451
1960,1.022443231,1.626217474
1961,-0.315433166,0.061803482
1962,0.672738607,0.996206938
1963,0.645637809,-0.248530603
1964,1.788454439,1.708740424
1965,1.955570822,1.755479291
1966,1.440944197,1.558291496
1967,0.636867435,0.556435743
1968,2.504691086,3.727394079
1969,0.912466836,1.52836144
1970,1.390533994,1.301905543
1971,-0.76629635,0.152133084
1972,0.467088892,0.42550497
1973,1.802531364,2.265412414
1974,-0.590596122,-1.800510128
1975,1.421674581,0.635344479
1976,0.79552698,0.606622796
1977,0.165914221,-0.31219703
1978,1.053714833,0.347031266
1979,2.228442173,1.964447907
1980,0.391139087,1.514646467
1981,1.078932885,1.895862101
1982,-0.579233955,-0.117792188
1983,1.058506471,0.955505786
1984,1.843935858,1.063223766
1985,1.868697029,1.27639037
1986,1.386232872,0.514477573
1987,1.858258773,1.964871877
1988,0.949349067,1.441075274
1989,0.369965685,0.363314927
1990,-0.189476411,0.597633301
1991,1.446041777,1.771310807
1992,1.569043079,2.872835754
1993,1.389070448,1.310599168
1994,-0.278575557,-0.825097088
1995,1.41971508,0.679460919
